Temperature,Humidity,Pressure,Windspeed,Winddirection,Directinclined,Diffuseinclined,Reflected,Globalinclined,Directhoriz,Diffushoriz,Globalhoriz,TopAtm,ClearSkiGHI,Nebulosity,EPEX
287.963725,52.321025,1003.407375,3.061325,132.160825,0,0,0,0,0,0,0,0,0,2.25,28.2525
287.8069,52.6301,1003.34,3.0111,136.2014,0,0,0,0,0,0,0,0,0,2,28.05
287.658875,52.971775,1003.3799,2.9994,140.703975,0,0,0,0,0,0,0,0,0,1.5,27.3325
287.51085,53.31345,1003.4198,2.9877,145.20655,0,0,0,0,0,0,0,0,0,1,26.615
287.362825,53.655125,1003.4597,2.976,149.709125,0,0,0,0,0,0,0,0,0,0.5,25.8975
287.2148,53.9968,1003.4996,2.9643,154.2117,0,0,0,0,0,0,0,0,0,0,25.18
287.5255,53.392125,1003.51065,2.970725,157.100075,0,1.75,0,2,0,2,2.25,4.5,0,0.5,24.7525
287.8362,52.78745,1003.5217,2.97715,159.98845,0,3.5,0,4,0,4,4.5,9,0,1,24.325
288.1469,52.182775,1003.53275,2.983575,162.876825,0,5.25,0,6,0,6,6.75,13.5,0,1.5,23.8975
288.4576,51.5781,1003.5438,2.99,165.7652,0,7,0,8,0,8,9,18,0,2,23.47
288.94895,50.265275,1003.5396,2.90025,167.4254,3.25,16,0.25,20.25,10,18.75,29.5,62.5,0,2,24.435
289.4403,48.95245,1003.5354,2.8105,169.0856,6.5,25,0.5,32.5,20,29.5,50,107,1.1492,2,25.4
289.93165,47.639625,1003.5312,2.72075,170.7458,9.75,34,0.75,44.75,30,40.25,70.5,151.5,6.3945,2,26.365
290.423,46.3268,1003.527,2.631,172.406,13,43,1,57,40,51,91,196,12.9378,2,27.33
291.3251,43.78685,1003.512,2.713525,174.681925,44,50.5,1.25,95.75,72.75,58.25,131,250.5,21.4911,2,28.51
292.2272,41.2469,1003.497,2.79605,176.95785,75,58,1.5,134.5,105.5,65.5,171,305,30.9928,2,29.69
293.1293,38.70695,1003.482,2.878575,179.233775,106,65.5,1.75,173.25,138.25,72.75,211,359.5,41.1845,2,30.87
294.0314,36.167,1003.467,2.9611,181.5097,137,73,2,212,171,80,251,414,51.7468,2,32.05
294.820125,34.0371,1003.441825,3.1162,183.06345,181.75,80.25,2.5,264.5,208.25,85.5,293.5,466.75,62.5518,2.5,32.1525
295.60885,31.9072,1003.41665,3.2713,184.6172,226.5,87.5,3,317,245.5,91,336,519.5,73.4909,3,32.255
296.397575,29.7773,1003.391475,3.4264,186.17095,271.25,94.75,3.5,369.5,282.75,96.5,378.5,572.25,84.457,3.5,32.3575
297.1863,27.6474,1003.3663,3.5815,187.7247,316,102,4,422,320,102,421,625,95.3711,4,32.46
297.6917,27.261625,1003.263025,3.563025,187.185275,362.25,107.75,4.25,474.25,355.75,106,461,671.75,106.1609,3.25,35.2825
298.1971,26.87585,1003.15975,3.54455,186.64585,408.5,113.5,4.5,526.5,391.5,110,501,718.5,116.7589,2.5,38.105
298.7025,26.490075,1003.056475,3.526075,186.106425,454.75,119.25,4.75,578.75,427.25,114,541,765.25,127.0696,1.75,40.9275
299.2079,26.1043,1002.9532,3.5076,185.567,501,125,5,631,463,118,581,812,137.0511,1,43.75
299.616275,26.003175,1002.8356,3.49285,184.733525,537.5,130.5,5.5,673.25,490.5,122,612.75,850,146.6658,1,43.6875
300.02465,25.90205,1002.718,3.4781,183.90005,574,136,6,715.5,518,126,644.5,888,155.0411,1,43.625
300.433025,25.800925,1002.6004,3.46335,183.066575,610.5,141.5,6.5,757.75,545.5,130,676.25,926,160.4475,1,43.5625
300.8414,25.6998,1002.4828,3.4486,182.2331,647,147,7,800,573,134,708,964,168.6514,1,43.5
301.17935,25.601675,1002.30085,3.465275,182.0597,668.5,152.25,7,827.25,588.5,138.75,728,990.75,176.3554,0.5,42.6575
301.5173,25.50355,1002.1189,3.48195,181.8863,690,157.5,7,854.5,604,143.5,748,1017.5,183.4752,0,41.815
301.85525,25.405425,1001.93695,3.498625,181.7129,711.5,162.75,7,881.75,619.5,148.25,768,1044.25,189.9739,-0.5,40.9725
302.1932,25.3073,1001.755,3.5153,181.5395,733,168,7,909,635,153,788,1071,195.818,-1,40.13
302.446,25.2188,1001.581525,3.5321,181.7396,751.25,168,7.25,927.25,649.25,152.25,801.75,1084.25,200.9777,0,39.8275
302.6988,25.1303,1001.40805,3.5489,181.9397,769.5,168,7.5,945.5,663.5,151.5,815.5,1097.5,205.4265,1,39.525
302.9516,25.0418,1001.234575,3.5657,182.1398,787.75,168,7.75,963.75,677.75,150.75,829.25,1110.75,209.1418,2,39.2225
303.2044,24.9533,1001.0611,3.5825,182.3399,806,168,8,982,692,150,843,1124,212.1046,3,38.92
303.343475,24.959625,1000.8636,3.60175,182.5558,790.25,173.5,8,971.75,678.75,155.5,835,1123,214.3,3.25,37.985
303.48255,24.96595,1000.6661,3.621,182.7717,774.5,179,8,961.5,665.5,161,827,1122,215.7168,3.5,37.05
303.621625,24.972275,1000.4686,3.64025,182.9876,758.75,184.5,8,951.25,652.25,166.5,819,1121,216.3476,3.75,36.115
303.7607,24.9786,1000.2711,3.6595,183.2035,743,190,8,941,639,172,811,1120,216.186,4,35.18
303.760275,25.129825,1000.10395,3.688725,184.015275,718,191.75,7.75,917.5,619,174.25,793,1104.75,215.2329,4.25,34.5175
303.75985,25.28105,999.9368,3.71795,184.82705,693,193.5,7.5,894,599,176.5,775,1089.5,213.496,4.5,33.855
303.759425,25.432275,999.76965,3.747175,185.638825,668,195.25,7.25,870.5,579,178.75,757,1074.25,210.9841,4.75,33.1925
303.759,25.5835,999.6025,3.7764,186.4506,643,197,7,847,559,181,739,1059,207.71,5,32.53
303.65745,25.68745,999.473225,3.825125,187.545675,609.25,195.25,6.75,811.5,532.25,180.5,712,1031,203.6899,5.25,32.615
303.5559,25.7914,999.34395,3.87385,188.64075,575.5,193.5,6.5,776,505.5,180,685,1003,198.9442,5.5,32.7
303.45435,25.89535,999.214675,3.922575,189.735825,541.75,191.75,6.25,740.5,478.75,179.5,658,975,193.4971,5.75,32.785
303.3528,25.9993,999.0854,3.9713,190.8309,508,190,6,705,452,179,631,947,187.3759,6,32.87
303.194275,26.146425,999.026325,3.9956,191.836025,461.5,187.75,5.5,655.75,414,178.5,592.5,907.5,180.6122,6.25,32.7125
303.03575,26.29355,998.96725,4.0199,192.84115,415,185.5,5,606.5,376,178,554,868,173.2405,6.5,32.555
302.877225,26.440675,998.908175,4.0442,193.846275,368.5,183.25,4.5,557.25,338,177.5,515.5,828.5,165.2989,6.75,32.3975
302.7187,26.5878,998.8491,4.0685,194.8514,322,181,4,508,300,177,477,789,156.7751,7,32.24
302.39995,27.29315,998.866625,3.9883,194.9178,297,167,3.75,468.75,281.5,164.5,446,741.25,147.7181,7,33.0025
302.0812,27.9985,998.88415,3.9081,194.9842,272,153,3.5,429.5,263,152,415,693.5,138.2318,7,33.765
301.76245,28.70385,998.901675,3.8279,195.0506,247,139,3.25,390.25,244.5,139.5,384,645.75,128.3685,7,34.5275
301.4437,29.4092,998.9192,3.7477,195.117,222,125,3,351,226,127,353,598,118.1829,7,35.29
300.8056,31.756625,998.8915,3.6385,193.27465,192.75,112,2.75,308.25,204.5,115.5,320,544.75,107.725,7,35.8525
300.1675,34.10405,998.8638,3.5293,191.4323,163.5,99,2.5,265.5,183,104,287,491.5,97.0645,7,36.415
299.5294,36.451475,998.8361,3.4201,189.58995,134.25,86,2.25,222.75,161.5,92.5,254,438.25,86.272,7,36.9775
298.8913,38.7989,998.8084,3.3109,187.7476,105,73,2,180,140,81,221,385,75.4208,7,37.54
298.428075,39.8028,998.82635,3.32205,185.796925,80.5,64.25,1.75,146.5,112,72,184.25,330.5,64.5909,7,38.7025
297.96485,40.8067,998.8443,3.3332,183.84625,56,55.5,1.5,113,84,63,147.5,276,53.8745,7,39.865
297.501625,41.8106,998.86225,3.34435,181.895575,31.5,46.75,1.25,79.5,56,54,110.75,221.5,43.4583,7,41.0275
297.0384,42.8145,998.8802,3.3555,179.9449,7,38,1,46,28,45,74,167,33.3983,7,42.19
296.8485,43.17275,998.938225,3.40275,178.902275,5.25,29.75,0.75,35.75,21,35,57,127.25,23.9842,6,43.295
296.6586,43.531,998.99625,3.45,177.85965,3.5,21.5,0.5,25.5,14,25,40,87.5,15.3551,5,44.4
296.4687,43.88925,999.054275,3.49725,176.817025,1.75,13.25,0.25,15.25,7,15,23,47.75,8.44,4,45.505
296.2788,44.2475,999.1123,3.5445,175.7744,0,5,0,5,0,5,6,8,3.0958,3,46.61
296.122525,44.7525,999.157425,3.522625,176.59705,0,3.75,0,3.75,0,3.75,4.5,6,0.071,2.75,45.3625
295.96625,45.2575,999.20255,3.50075,177.4197,0,2.5,0,2.5,0,2.5,3,4,0,2.5,44.115
295.809975,45.7625,999.247675,3.478875,178.24235,0,1.25,0,1.25,0,1.25,1.5,2,0,2.25,42.8675
295.6537,46.2675,999.2928,3.457,179.065,0,0,0,0,0,0,0,0,0,2,41.62
295.5287,46.680425,999.28625,3.399425,182.44795,0,0,0,0,0,0,0,0,0,2,42.1975
295.4037,47.09335,999.2797,3.34185,185.8309,0,0,0,0,0,0,0,0,0,2,42.775
295.2787,47.506275,999.27315,3.284275,189.21385,0,0,0,0,0,0,0,0,0,2,43.3525
295.1537,47.9192,999.2666,3.2267,192.5968,0,0,0,0,0,0,0,0,0,2,43.93
295.038175,48.3344,999.272375,3.22405,198.7126,0,0,0,0,0,0,0,0,0,2,43.39
294.92265,48.7496,999.27815,3.2214,204.8284,0,0,0,0,0,0,0,0,0,2,42.85
294.807125,49.1648,999.283925,3.21875,210.9442,0,0,0,0,0,0,0,0,0,2,42.31
294.6916,49.58,999.2897,3.2161,217.06,0,0,0,0,0,0,0,0,0,2,41.77
294.574625,50.057525,999.324675,3.336425,223.533,0,0,0,0,0,0,0,0,0,2.25,39.945
294.45765,50.53505,999.35965,3.45675,230.006,0,0,0,0,0,0,0,0,0,2.5,38.12
294.340675,51.012575,999.394625,3.577075,236.479,0,0,0,0,0,0,0,0,0,2.75,36.295
294.2237,51.4901,999.4296,3.6974,242.952,0,0,0,0,0,0,0,0,0,3,34.47
294.0511,52.2566,999.522775,3.881975,247.23535,0,0,0,0,0,0,0,0,0,2.75,33.4125
293.8785,53.0231,999.61595,4.06655,251.5187,0,0,0,0,0,0,0,0,0,2.5,32.355
293.7059,53.7896,999.709125,4.251125,255.80205,0,0,0,0,0,0,0,0,0,2.25,31.2975
293.5333,54.5561,999.8023,4.4357,260.0854,0,0,0,0,0,0,0,0,0,2,30.24
293.2803,55.634025,999.977025,4.537925,262.931575,0,0,0,0,0,0,0,0,0,2.5,29.6675
293.0273,56.71195,1000.15175,4.64015,265.77775,0,0,0,0,0,0,0,0,0,3,29.095
292.7743,57.789875,1000.326475,4.742375,268.623925,0,0,0,0,0,0,0,0,0,3.5,28.5225
292.5213,58.8678,1000.5012,4.8446,271.4701,0,0,0,0,0,0,0,0,0,4,27.95
292.195425,60.096525,1000.6779,4.791925,271.52845,0,0,0,0,0,0,0,0,0,4,27.2475
291.86955,61.32525,1000.8546,4.73925,271.5868,0,0,0,0,0,0,0,0,0,4,26.545
291.543675,62.553975,1001.0313,4.686575,271.64515,0,0,0,0,0,0,0,0,0,4,25.8425
291.2178,63.7827,1001.208,4.6339,271.7035,0,0,0,0,0,0,0,0,0,4,25.14
290.923875,64.85,1001.3835,4.525475,270.35565,0,0,0,0,0,0,0,0,0,4.25,24.6575
290.62995,65.9173,1001.559,4.41705,269.0078,0,0,0,0,0,0,0,0,0,4.5,24.175
290.336025,66.9846,1001.7345,4.308625,267.65995,0,0,0,0,0,0,0,0,0,4.75,23.6925
290.0421,68.0519,1001.91,4.2002,266.3121,0,0,0,0,0,0,0,0,0,5,23.21
290.13815,67.594575,1002.0515,4.05705,264.0141,0,1.25,0,1.25,0,1.25,1.5,4,0,5,23.1625
290.2342,67.13725,1002.193,3.9139,261.7161,0,2.5,0,2.5,0,2.5,3,8,0,5,23.115
290.33025,66.679925,1002.3345,3.77075,259.4181,0,3.75,0,3.75,0,3.75,4.5,12,0,5,23.0675
290.4263,66.2226,1002.476,3.6276,257.1201,0,5,0,5,0,5,6,16,0,5,23.02
290.9045,64.110875,1002.5997,3.63775,255.05715,1,14.75,0.25,16,2.75,16,19.25,59.75,0,5.5,23.63
291.3827,61.99915,1002.7234,3.6479,252.9942,2,24.5,0.5,27,5.5,27,32.5,103.5,0.689,6,24.24
291.8609,59.887425,1002.8471,3.65805,250.93125,3,34.25,0.75,38,8.25,38,45.75,147.25,4.5507,6.5,24.85
292.3391,57.7757,1002.9708,3.6682,248.8683,4,44,1,49,11,49,59,191,9.5124,7,25.46
292.85185,55.6265,1003.06035,3.760175,247.828475,31.5,53.5,1.25,86.25,44.25,59,102.25,245.75,16.5359,6.75,26.925
293.3646,53.4773,1003.1499,3.85215,246.78865,59,63,1.5,123.5,77.5,69,145.5,300.5,24.735,6.5,28.39
293.87735,51.3281,1003.23945,3.944125,245.748825,86.5,72.5,1.75,160.75,110.75,79,188.75,355.25,33.9233,6.25,29.855
294.3901,49.1789,1003.329,4.0361,244.709,114,82,2,198,144,89,232,410,43.7615,6,31.32
294.942275,47.17535,1003.366425,4.0961,244.74965,114.75,102.25,2.25,219.25,137.25,108.5,244.75,462.75,54.1613,5.75,33.475
295.49445,45.1718,1003.40385,4.1561,244.7903,115.5,122.5,2.5,240.5,130.5,128,257.5,515.5,64.8769,5.5,35.63
296.046625,43.16825,1003.441275,4.2161,244.83095,116.25,142.75,2.75,261.75,123.75,147.5,270.25,568.25,75.7191,5.25,37.785
296.5988,41.1647,1003.4787,4.2761,244.8716,117,163,3,283,117,167,283,621,86.5916,5,39.94
297.1089,39.753425,1003.5224,4.304125,245.491775,208.5,155,3.5,367,199,156.25,354.5,668,97.4092,5,40.635
297.619,38.34215,1003.5661,4.33215,246.11195,300,147,4,451,281,145.5,426,715,108.095,5,41.33
298.1291,36.930875,1003.6098,4.360175,246.732125,391.5,139,4.5,535,363,134.75,497.5,762,118.5917,5,42.025
298.6392,35.5196,1003.6535,4.3882,247.3523,483,131,5,619,445,124,569,809,128.8248,5,42.72
299.12795,34.417775,1003.595325,4.349775,247.991575,526,134,5.5,665.25,478.5,125.75,604.25,847,138.7227,5.25,42.095
299.6167,33.31595,1003.53715,4.31135,248.63085,569,137,6,711.5,512,127.5,639.5,885,148.2286,5.5,41.47
300.10545,32.214125,1003.478975,4.272925,249.270125,612,140,6.5,757.75,545.5,129.25,674.75,923,157.2955,5.75,40.845
300.5942,31.1123,1003.4208,4.2345,249.9094,655,143,7,804,579,131,710,961,165.7179,6,40.22
300.9909,30.29015,1003.33915,4.16755,250.2635,680.75,146.75,7,834,598,134,732,987.5,173.4447,6.25,39.975
301.3876,29.468,1003.2575,4.1006,250.6176,706.5,150.5,7,864,617,137,754,1014,180.5877,6.5,39.73
301.7843,28.64585,1003.17585,4.03365,250.9717,732.25,154.25,7,894,636,140,776,1040.5,187.1044,6.75,39.485
302.181,27.8237,1003.0942,3.9667,251.3258,758,158,7,924,655,143,798,1067,192.9615,7,39.24
302.46335,27.30215,1003.057275,3.891375,251.39035,772.5,159.5,7.25,939.75,666,143.75,809.75,1080.5,198.1293,6.5,39
302.7457,26.7806,1003.02035,3.81605,251.4549,787,161,7.5,955.5,677,144.5,821.5,1094,202.5818,6,38.76
303.02805,26.25905,1002.983425,3.740725,251.51945,801.5,162.5,7.75,971.25,688,145.25,833.25,1107.5,206.2969,5.5,38.52
303.3104,25.7375,1002.9465,3.6654,251.584,816,164,8,987,699,146,845,1121,209.256,5,38.28
303.45595,25.51085,1002.8544,3.5718,251.415575,781.75,176,7.75,964.75,669.75,158.25,827.75,1120,211.4449,4.75,38.3325
303.6015,25.2842,1002.7623,3.4782,251.24715,747.5,188,7.5,942.5,640.5,170.5,810.5,1119,212.8529,4.5,38.385
303.74705,25.05755,1002.6702,3.3846,251.078725,713.25,200,7.25,920.25,611.25,182.75,793.25,1118,213.4736,4.25,38.4375
303.8926,24.8309,1002.5781,3.291,250.9103,679,212,7,898,582,195,776,1117,213.2297,4,38.49
303.928825,24.87015,1002.456975,3.187,250.722675,649.5,214.5,7,871,558,198.25,755.5,1101.75,212.1232,4.25,38.175
303.96505,24.9094,1002.33585,3.083,250.53505,620,217,7,844,534,201.5,735,1086.5,210.2348,4.5,37.86
304.001275,24.94865,1002.214725,2.979,250.347425,590.5,219.5,7,817,510,204.75,714.5,1071.25,207.5744,4.75,37.545
304.0375,24.9879,1002.0936,2.875,250.1598,561,222,7,790,486,208,694,1056,204.1562,5,37.23
303.95475,25.19785,1002.02145,2.7693,250.29855,561.25,208.75,6.75,776.75,489,195.25,684.5,1027.75,199.9979,5,36.6175
303.872,25.4078,1001.9493,2.6636,250.4373,561.5,195.5,6.5,763.5,492,182.5,675,999.5,195.1212,5,36.005
303.78925,25.61775,1001.87715,2.5579,250.57605,561.75,182.25,6.25,750.25,495,169.75,665.5,971.25,189.5517,5,35.3925
303.7065,25.8277,1001.805,2.4522,250.7148,562,169,6,737,498,157,656,943,183.3184,5,34.78
303.50395,26.20425,1001.712025,2.3693,251.7026,524,163.25,5.75,693,469,153,622.75,903.75,176.4541,5.25,34.9125
303.3014,26.5808,1001.61905,2.2864,252.6904,486,157.5,5.5,649,440,149,589.5,864.5,168.995,5.5,35.045
303.09885,26.95735,1001.526075,2.2035,253.6782,448,151.75,5.25,605,411,145,556.25,825.25,160.9808,5.75,35.1775
302.8963,27.3339,1001.4331,2.1206,254.666,410,146,5,561,382,141,523,786,152.4993,6,35.31
302.5411,28.076975,1001.398625,2.06405,259.720025,374.25,136.5,4.75,515.25,354.75,133,487.5,738,143.5943,6,35.6
302.1859,28.82005,1001.36415,2.0075,264.77405,338.5,127,4.5,469.5,327.5,125,452,690,134.2553,6,35.89
301.8307,29.563125,1001.329675,1.95095,269.828075,302.75,117.5,4.25,423.75,300.25,117,416.5,642,124.5431,6,36.18
301.4755,30.3062,1001.2952,1.8944,274.8821,267,108,4,378,273,109,381,594,114.5393,6,36.47
300.857975,32.588125,1001.27535,2.07055,285.944825,227,98.75,3.5,328.75,240.25,101.5,341,540.75,104.2716,6,37.19
300.24045,34.87005,1001.2555,2.2467,297.00755,187,89.5,3,279.5,207.5,94,301,487.5,93.8108,6,37.91
299.622925,37.151975,1001.23565,2.42285,308.070275,147,80.25,2.5,230.25,174.75,86.5,261,434.25,83.2278,6,38.63
299.0054,39.4339,1001.2158,2.599,319.133,107,71,2,181,142,79,221,381,72.5961,6,39.35
298.439475,40.69615,1001.29885,2.864475,324.769575,82,62.5,1.75,147,113,70.25,183.25,326.25,61.9963,5.75,40.27
297.87355,41.9584,1001.3819,3.12995,330.40615,57,54,1.5,113,84,61.5,145.5,271.5,51.5239,5.5,41.19
297.307625,43.22065,1001.46495,3.395425,336.042725,32,45.5,1.25,79,55,52.75,107.75,216.75,41.3661,5.25,42.11
296.7417,44.4829,1001.548,3.6609,341.6793,7,37,1,45,26,44,70,162,31.5589,5,43.03
296.34405,45.431125,1001.65335,3.777275,344.5796,5.25,29,0.75,35,19.5,34.25,53.75,123.25,22.4256,5,44.5025
295.9464,46.37935,1001.7587,3.89365,347.4799,3.5,21,0.5,25,13,24.5,37.5,84.5,14.0833,5,45.975
295.54875,47.327575,1001.86405,4.010025,350.3802,1.75,13,0.25,15,6.5,14.75,21.25,45.75,7.6135,5,47.4475
295.1511,48.2758,1001.9694,4.1264,353.2805,0,5,0,5,0,5,5,7,2.5224,5,48.92
294.717925,49.510225,1002.030375,4.1365,264.968825,0,3.75,0,3.75,0,3.75,3.75,5.25,0.0138,4.5,47.985
294.28475,50.74465,1002.09135,4.1466,176.65715,0,2.5,0,2.5,0,2.5,2.5,3.5,0,4,47.05
293.851575,51.979075,1002.152325,4.1567,88.345475,0,1.25,0,1.25,0,1.25,1.25,1.75,0,3.5,46.115
293.4184,53.2135,1002.2133,4.1668,0.0338,0,0,0,0,0,0,0,0,0,3,45.18
293.007475,54.505375,1002.266375,4.135175,0.818575,0,0,0,0,0,0,0,0,0,2.5,45.1175
292.59655,55.79725,1002.31945,4.10355,1.60335,0,0,0,0,0,0,0,0,0,2,45.055
292.185625,57.089125,1002.372525,4.071925,2.388125,0,0,0,0,0,0,0,0,0,1.5,44.9925
291.7747,58.381,1002.4256,4.0403,3.1729,0,0,0,0,0,0,0,0,0,1,44.93
291.43005,59.5467,1002.462225,4.0195,3.37575,0,0,0,0,0,0,0,0,0,1,44.415
291.0854,60.7124,1002.49885,3.9987,3.5786,0,0,0,0,0,0,0,0,0,1,43.9
290.74075,61.8781,1002.535475,3.9779,3.78145,0,0,0,0,0,0,0,0,0,1,43.385
290.3961,63.0438,1002.5721,3.9571,3.9843,0,0,0,0,0,0,0,0,0,1,42.87
290.10745,64.059175,1002.537825,3.93015,4.367975,0,0,0,0,0,0,0,0,0,1,41.76
289.8188,65.07455,1002.50355,3.9032,4.75165,0,0,0,0,0,0,0,0,0,1,40.65
289.53015,66.089925,1002.469275,3.87625,5.135325,0,0,0,0,0,0,0,0,0,1,39.54
289.2415,67.1053,1002.435,3.8493,5.519,0,0,0,0,0,0,0,0,0,1,38.43
289.016875,67.892825,1002.4234,3.815975,6.07765,0,0,0,0,0,0,0,0,0,0.75,36.7625
288.79225,68.68035,1002.4118,3.78265,6.6363,0,0,0,0,0,0,0,0,0,0.5,35.095
288.567625,69.467875,1002.4002,3.749325,7.19495,0,0,0,0,0,0,0,0,0,0.25,33.4275
288.343,70.2554,1002.3886,3.716,7.7536,0,0,0,0,0,0,0,0,0,0,31.76
288.157875,70.91,1002.346625,3.682775,8.227625,0,0,0,0,0,0,0,0,0,0.25,31.0025
287.97275,71.5646,1002.30465,3.64955,8.70165,0,0,0,0,0,0,0,0,0,0.5,30.245
287.787625,72.2192,1002.262675,3.616325,9.175675,0,0,0,0,0,0,0,0,0,0.75,29.4875
287.6025,72.8738,1002.2207,3.5831,9.6497,0,0,0,0,0,0,0,0,0,1,28.73
287.4874,73.213025,1002.233,3.533175,9.05065,0,0,0,0,0,0,0,0,0,1,28.6225
287.3723,73.55225,1002.2453,3.48325,8.4516,0,0,0,0,0,0,0,0,0,1,28.515
287.2572,73.891475,1002.2576,3.433325,7.85255,0,0,0,0,0,0,0,0,0,1,28.4075
287.1421,74.2307,1002.2699,3.3834,7.2535,0,0,0,0,0,0,0,0,0,1,28.3
287.0848,74.253925,1002.28125,3.348025,6.614325,0,0,0,0,0,0,0,0,0,1,27.7375
287.0275,74.27715,1002.2926,3.31265,5.97515,0,0,0,0,0,0,0,0,0,1,27.175
286.9702,74.300375,1002.30395,3.277275,5.335975,0,0,0,0,0,0,0,0,0,1,26.6125
286.9129,74.3236,1002.3153,3.2419,4.6968,0,0,0,0,0,0,0,0,0,1,26.05
287.170625,73.068,1002.435275,3.1772,5.3016,0,1.5,0,1.75,0,1.75,1.75,3.5,0,1.5,25.8575
287.42835,71.8124,1002.55525,3.1125,5.9064,0,3,0,3.5,0,3.5,3.5,7,0,2,25.665
287.686075,70.5568,1002.675225,3.0478,6.5112,0,4.5,0,5.25,0,5.25,5.25,10.5,0,2.5,25.4725
287.9438,69.3012,1002.7952,2.9831,7.116,0,6,0,7,0,7,7,14,0,3,25.28
288.5689,66.92405,1002.88645,2.926875,8.31595,3,14.75,0.25,19,9.25,17.5,26.75,57,0,2.75,25.81
289.194,64.5469,1002.9777,2.87065,9.5159,6,23.5,0.5,31,18.5,28,46.5,100,0.5233,2.5,26.34
289.8191,62.16975,1003.06895,2.814425,10.71585,9,32.25,0.75,43,27.75,38.5,66.25,143,4.4232,2.25,26.87
290.4442,59.7926,1003.1602,2.7582,11.9158,12,41,1,55,37,49,86,186,9.6482,2,27.4
291.1964,57.56245,1003.219475,2.681225,11.344375,42.25,49,1.25,93.25,69,56.5,125.5,241,16.9005,1.75,28.62
291.9486,55.3323,1003.27875,2.60425,10.77295,72.5,57,1.5,131.5,101,64,165,296,25.4165,1.5,29.84
292.7008,53.10215,1003.338025,2.527275,10.201525,102.75,65,1.75,169.75,133,71.5,204.5,351,34.8464,1.25,31.06
293.453,50.872,1003.3973,2.4503,9.6301,133,73,2,208,165,79,244,406,44.7381,1,32.28
294.279925,48.8197,1003.424275,2.370375,7.23415,176.75,80.75,2.5,259.75,201,85,286,458.75,54.9034,0.75,33.88
295.10685,46.7674,1003.45125,2.29045,4.8382,220.5,88.5,3,311.5,237,91,328,511.5,65.3036,0.5,35.48
295.933775,44.7151,1003.478225,2.210525,2.44225,264.25,96.25,3.5,363.25,273,97,370,564.25,75.77,0.25,37.08
296.7607,42.6628,1003.5052,2.1306,0.0463,308,104,4,415,309,103,412,617,86.216,0,38.68
297.4981,41.1743,1003.554875,2.06105,87.175475,327,119,4.25,449.25,320.25,116.75,437,664,96.5642,0,38.965
298.2355,39.6858,1003.60455,1.9915,174.30465,346,134,4.5,483.5,331.5,130.5,462,711,106.7439,0,39.25
298.9729,38.1973,1003.654225,1.92195,261.433825,365,149,4.75,517.75,342.75,144.25,487,758,116.6979,0,39.535
299.7103,36.7088,1003.7039,1.8524,348.563,384,164,5,552,354,158,512,805,126.3644,0,39.82
300.41295,35.3842,1003.69,1.719825,341.769925,293,167.75,4.25,464.25,270,165.25,435,843.25,135.6797,0.5,39.5975
301.1156,34.0596,1003.6761,1.58725,334.97685,202,171.5,3.5,376.5,186,172.5,358,881.5,144.5902,1,39.375
301.81825,32.735,1003.6622,1.454675,328.183775,111,175.25,2.75,288.75,102,179.75,281,919.75,153.0461,1.5,39.1525
302.5209,31.4104,1003.6483,1.3221,321.3907,20,179,2,201,18,187,204,958,160.9111,2,38.93
302.922225,30.894425,1003.63705,1.3194,315.84355,45.25,199.5,2.25,247.25,39.5,206.5,245.5,984.5,168.1406,2.25,38.995
303.32355,30.37845,1003.6258,1.3167,310.2964,70.5,220,2.5,293.5,61,226,287,1011,174.7844,2.5,39.06
303.724875,29.862475,1003.61455,1.314,304.74925,95.75,240.5,2.75,339.75,82.5,245.5,328.5,1037.5,180.8065,2.75,39.125
304.1262,29.3465,1003.6033,1.3113,299.2021,121,261,3,386,104,265,370,1064,186.1746,3,39.19
304.334825,29.169925,1003.57665,1.348575,298.00325,236.75,255.25,4,496.75,202.75,254.75,458.25,1077.25,190.8596,4,39.315
304.54345,28.99335,1003.55,1.38585,296.8044,352.5,249.5,5,607.5,301.5,244.5,546.5,1090.5,194.8365,5,39.44
304.752075,28.816775,1003.52335,1.423125,295.60555,468.25,243.75,6,718.25,400.25,234.25,634.75,1103.75,198.0836,6,39.565
304.9607,28.6402,1003.4967,1.4604,294.4067,584,238,7,829,499,224,723,1117,200.583,7,39.69
305.04695,28.64235,1003.442675,1.484875,295.126225,504.5,255.5,6.5,766.5,431,244.5,675.5,1116.25,202.3485,7,39.0375
305.1332,28.6445,1003.38865,1.50935,295.84575,425,273,6,704,363,265,628,1115.5,203.3671,7,38.385
305.21945,28.64665,1003.334625,1.533825,296.565275,345.5,290.5,5.5,641.5,295,285.5,580.5,1114.75,203.609,7,37.7325
305.3057,28.6488,1003.2806,1.5583,297.2848,266,308,5,579,227,306,533,1114,203.2042,7,37.08
305.166875,29.0534,1003.211975,1.580125,299.353225,231.25,296.5,4.75,532.25,197.75,296,493.75,1098.75,202.1534,6.75,36.5375
305.02805,29.458,1003.14335,1.60195,301.42165,196.5,285,4.5,485.5,168.5,286,454.5,1083.5,200.3293,6.5,35.995
304.889225,29.8626,1003.074725,1.623775,303.490075,161.75,273.5,4.25,438.75,139.25,276,415.25,1068.25,197.7413,6.25,35.4525
304.7504,30.2672,1003.0061,1.6456,305.5585,127,262,4,392,110,266,376,1053,194.403,6,34.91
